Feature_ID	VIP_comp_1	Loading	mz	RT	Corr_ID	Compound_Name
860	1.321506	-0.01545	334.1973	0.895877	175	NA
9141	1.321495	-0.01545	601.0906	6.976856	141	NA
4705	1.320981	-0.01544	443.1321	3.477076	NA	NA
7869	1.320137	0.015433	480.345	5.793595	NA	Spectral Match to 1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine from NIST14
5543	1.319625	-0.01543	417.1118	4.018077	256	NA
6480	1.319522	0.015426	442.3531	4.694248	1	NA
2588	1.319015	-0.01542	284.1012	2.168845	NA	NA
575	1.318816	0.015418	159.1493	0.621831	NA	Candidate Putrescine-C4:0 (delta mass:70.0418)
4242	1.318502	0.015414	700.4246	3.1137	NA	NA
5656	1.31844	0.015413	165.1275	4.08889	445	NA
3244	1.317659	-0.0154	254.1388	2.333248	NA	NA
5779	1.315557	0.01538	384.2747	4.155468	NA	NA
616	1.314542	0.015368	395.2028	0.671697	205	NA
6615	1.314065	0.015362	349.1995	4.731571	NA	NA
8805	1.313339	-0.01535	533.3807	6.676223	141	NA
4455	1.312442	-0.01534	383.1275	3.273759	418	NA
2083	1.311414	-0.01533	142.0865	1.880865	NA	NA
369	1.310729	0.015323	248.1129	0.50949	205	NA
6939	1.310555	-0.01532	300.2897	4.994475	NA	Spectral Match to D-erythro-C18-Sphingosine from NIST14
2622	1.310148	-0.01532	262.1187	2.199801	36	NA
11611	1.31008	-0.01532	1023.24	8.796353	141	NA
2590	1.30963	-0.01531	380.2183	2.180198	433	NA
2257	1.309524	-0.01531	319.1289	2.018066	446	NA
2386	1.309202	0.015305	293.1854	2.084003	446	NA
3355	1.309106	0.015304	508.2756	2.582897	133	NA
328	1.308979	0.015303	274.0688	0.464344	NA	NA
531	1.308951	0.015302	202.1187	0.596731	NA	NA
4329	1.308342	0.015295	461.2274	3.114309	NA	NA
4718	1.307246	0.015282	506.2633	3.426813	233	NA
2881	1.307207	0.015282	579.3162	2.303107	239	NA
4657	1.306657	-0.01528	430.2707	3.390789	402	NA
2868	1.305658	-0.01526	362.157	2.184461	NA	NA
8197	1.305547	-0.01526	190.0715	6.088496	466	NA
2846	1.30535	-0.01526	240.1231	2.288475	214	NA
6275	1.303316	0.015236	607.311	4.525902	409	NA
3928	1.303086	0.015234	464.2522	2.918754	444	NA
5634	1.302471	0.015227	371.2585	4.140903	493	NA
6588	1.302062	0.015222	485.3236	4.805553	NA	NA
4700	1.301339	-0.01521	429.2025	3.310997	NA	NA
8942	1.300623	-0.0152	696.012	6.827041	141	NA
1267	1.300479	-0.0152	351.1769	1.092805	175	NA
3812	1.299499	0.015192	342.2126	2.856279	242	NA
11487	1.299406	-0.01519	1066.764	8.730076	141	NA
5973	1.2982	-0.01518	363.3007	4.262045	NA	NA
7119	1.297474	0.015168	391.2457	5.126906	69	"Candidate Trihydroxylated bile acid (delta mass -18.0495; sirius atomic difference: 2C, -8H, 1N, -3O; buddy atomic difference: -1C, -6H)"
850	1.297385	0.015167	300.1267	0.861884	NA	NA
7305	1.296696	-0.01516	702.4622	5.263066	141	NA
1997	1.296417	-0.01516	457.2658	1.780117	NA	NA
4682	1.295721	0.015148	465.2364	3.404875	NA	NA
4266	1.294635	0.015135	750.8733	3.132692	NA	NA
2125	1.29436	0.015132	216.1232	1.898865	NA	NA
6646	1.293286	-0.01512	353.2298	4.809211	296	NA
4239	1.293177	0.015118	722.4079	3.118025	NA	NA
716	1.293145	0.015118	136.0395	0.778463	410	NA
5554	1.292266	-0.01511	541.3484	4.027339	NA	NA
3541	1.291815	-0.0151	549.2927	2.679138	NA	NA
8203	1.290849	-0.01509	391.1093	6.088157	466	NA
4192	1.290518	0.015087	339.2015	3.088362	462	NA
7555	1.290158	0.015083	608.4111	5.475632	443	NA
2419	1.289774	-0.01508	460.99	2.10962	228	NA
6618	1.289574	-0.01508	371.2798	4.774747	NA	NA
4937	1.289182	-0.01507	310.2008	3.624373	NA	NA
5178	1.288577	-0.01506	402.2856	3.673591	NA	NA
5682	1.288507	-0.01506	488.2398	4.100287	445	NA
1083	1.288428	0.015062	261.1447	1.114629	175	Massbank:PR311045 Glutamylleucine
6721	1.288324	-0.01506	499.3392	4.787983	95	NA
4634	1.287264	-0.01505	369.2252	3.463701	NA	NA
7306	1.287169	-0.01505	582.3424	5.205476	NA	NA
1627	1.28682	-0.01504	697.2962	1.466958	184	NA
1867	1.286757	0.015043	352.223	1.667265	NA	NA
7282	1.286531	-0.01504	412.2153	5.239778	NA	NA
4640	1.286392	0.015039	560.3285	3.380749	178	NA
1751	1.286094	-0.01504	528.3036	1.546231	NA	NA
7212	1.285267	-0.01503	442.3534	5.205536	NA	NA
7980	1.284665	-0.01502	343.2218	5.902268	227	NA
7746	1.284562	-0.01502	315.1932	5.685042	45	NA
7104	1.284114	-0.01501	440.2774	5.153259	NA	NA
5085	1.283979	0.01501	295.2269	3.719784	256	NA
1337	1.283791	0.015008	377.1921	1.172411	175	NA
1106	1.283295	-0.015	718.2654	1.075102	NA	NA
5893	1.282793	-0.015	491.3117	4.242384	256	NA
5199	1.28277	-0.015	567.3175	3.748892	256	NA
3138	1.282614	-0.01499	178.0864	2.396333	NA	5,6,7,8-tetrahydroquinoline-2-carboxylic acid
96	1.282398	-0.01499	169.0459	0.385439	97	NA
402	1.282356	0.014991	375.2238	0.541321	NA	NA
9421	1.282259	-0.01499	878.1167	7.204963	141	NA
5109	1.28173	-0.01498	467.2413	3.666015	39	NA
11341	1.281559	-0.01498	770.8796	8.580199	141	NA
1121	1.281108	0.014977	275.1368	1.111973	NA	NA
5204	1.280967	0.014975	442.2053	3.774088	44	NA
1807	1.279933	0.014963	295.1776	1.700328	NA	NA
2388	1.27835	0.014945	336.1168	2.082211	365	NA
2546	1.278178	0.014943	215.0894	2.133018	36	NA
2447	1.27809	-0.01494	514.2879	2.138358	446	NA
3729	1.277012	-0.01493	371.1967	2.772555	NA	NA
8214	1.276289	-0.01492	297.0824	6.089171	466	NA
4377	1.275616	0.014913	417.283	3.23055	NA	NA
6233	1.274306	0.014897	422.29	4.507926	14	NA
1414	1.27427	-0.0149	417.1993	1.293065	NA	NA
449	1.274153	0.014895	262.1285	0.579844	205	NA
3624	1.273589	0.014889	244.0583	2.73255	NA	NA
1662	1.272608	-0.01488	420.1508	1.449797	184	NA
1938	1.272588	-0.01488	302.1387	1.738594	170	NA
7224	1.272484	-0.01488	440.3372	5.240147	NA	"Candidate Trihydroxylated bile acid (delta mass 31.0427; buddy atomic difference: 1C, 5H, 1N)"
4716	1.27246	0.014876	460.2806	3.420217	83	"Candidate Tetrahydroxylated bile acid (delta mass 34.9961; sirius atomic difference: 1C, -3H, 3N, -1O; buddy atomic difference: 6C, -3H, 1N, -3O)"
9212	1.272422	-0.01488	849.0959	7.028181	141	NA
9218	1.271983	-0.01487	427.2457	7.012646	NA	NA
8787	1.270949	-0.01486	297.0823	6.672237	441	NA
5914	1.270136	0.014849	689.3467	4.322942	256	NA
3216	1.270057	0.014848	325.176	2.42939	NA	NA
6851	1.268923	-0.01483	412.2851	4.810575	NA	NA
1571	1.268865	0.014834	381.211	1.400962	184	NA
8193	1.267956	-0.01482	406.1384	6.088334	466	NA
8537	1.267784	-0.01482	637.4679	6.440124	141	NA
790	1.26671	0.014808	255.1704	0.759623	NA	NA
5892	1.266614	0.014807	511.2557	4.237567	256	NA
8082	1.266413	-0.01481	475.341	5.946995	65	NA
3231	1.265062	-0.01479	324.0749	2.485453	346	NA
5841	1.26498	0.014788	875.3587	4.203079	256	NA
91	1.264976	-0.01479	218.9838	0.383134	97	NA
7796	1.264245	0.01478	393.2611	5.727224	278	NA
8035	1.263851	-0.01478	389.1117	6.08897	466	NA
1964	1.263786	0.014774	156.1022	1.745971	NA	NA
8007	1.263095	-0.01477	179.1431	5.925354	469	NA
4366	1.262754	0.014762	675.3216	3.220665	NA	NA
11670	1.262523	-0.01476	1000.729	8.824698	141	NA
4323	1.262048	0.014754	500.2772	3.14226	NA	NA
5885	1.261164	0.014744	371.2584	4.182362	493	"Candidate Tetrahydroxylated bile acid (delta mass -54.0318; sirius atomic difference: -6H, -3O; buddy atomic difference: -6H, -3O; spectral library match to CCMSLIB00005465142, ""(4R)-4-((3S,5S,7S,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"")"
1134	1.261071	0.014743	377.1921	1.110843	NA	NA
3866	1.261043	0.014742	385.1607	2.878807	482	NA
2638	1.261028	-0.01474	431.2137	2.193776	NA	NA
4604	1.260847	0.01474	229.1425	3.3883	389	NA
8205	1.260412	-0.01473	223.0636	6.088849	466	NA
1131	1.260287	-0.01473	326.1461	1.003694	NA	NA
3116	1.260251	-0.01473	293.1616	2.390023	NA	NA
2831	1.260104	-0.01473	318.1429	2.286042	NA	NA
6157	1.257121	0.014696	383.327	4.446937	NA	NA
6887	1.256442	-0.01469	644.4222	5.001216	80	NA
1778	1.255752	0.01468	407.1926	1.511912	NA	NA
1936	1.255282	0.014675	204.0869	1.72178	NA	NA
7265	1.25508	-0.01467	452.3139	5.231854	NA	NA
2687	1.254986	0.014671	374.1693	2.237977	NA	NA
5184	1.254687	0.014668	397.3064	3.880716	477	NA
4692	1.254329	-0.01466	512.345	3.370115	NA	NA
2647	1.253605	-0.01466	453.1958	2.20278	NA	NA
6788	1.253298	0.014652	464.3342	4.966388	NA	Ala-DCA
5584	1.252994	0.014648	907.4083	4.056691	NA	NA
8661	1.25295	-0.01465	710.5158	6.55511	141	NA
3589	1.252793	-0.01465	390.1662	2.700308	4	NA
4938	1.252564	0.014643	479.2279	3.557	256	NA
676	1.252538	0.014643	273.6553	0.717877	NA	NA
3971	1.252045	0.014637	241.1435	2.958453	42	NA
701	1.251882	0.014635	365.1923	0.737731	205	NA
3421	1.25119	-0.01463	285.0848	2.625695	8	NA
1455	1.251163	0.014627	254.1389	1.161294	NA	NA
1473	1.250658	-0.01462	374.1383	1.32556	NA	NA
7605	1.249538	0.014608	497.3436	5.599055	443	NA
6694	1.249226	0.014604	404.3007	4.843788	38	NA
215	1.247953	0.014589	543.1326	0.440493	205	NA
6559	1.24672	-0.01457	329.2686	4.754995	109	NA
3361	1.246084	-0.01457	565.2984	2.653157	NA	NA
9535	1.244585	-0.01455	695.5054	7.285616	141	NA
2131	1.244043	-0.01454	332.1342	1.919767	82	NA
4268	1.242377	-0.01452	346.2225	3.168853	NA	NA
3578	1.240186	0.014498	298.1864	2.703086	509	NA
1574	1.239408	0.014489	359.2289	1.404921	184	NA
1412	1.239272	0.014488	519.2567	1.286801	NA	NA
6496	1.239007	-0.01448	711.3284	4.705472	1	NA
2584	1.23889	-0.01448	529.2016	2.179859	NA	NA
6208	1.238613	0.01448	460.2445	4.483085	409	NA
581	1.238314	-0.01448	212.0918	0.621174	NA	NA
4518	1.236095	-0.01445	805.3473	3.334597	NA	NA
8521	1.235804	-0.01445	520.3952	6.413514	141	NA
4925	1.235215	0.01444	353.2316	3.592094	NA	NA
2459	1.234327	-0.01443	745.3665	2.107837	82	NA
8790	1.232821	-0.01441	223.0634	6.672272	441	NA
11131	1.232631	-0.01441	590.4403	8.394583	141	NA
8745	1.231826	-0.0144	348.2872	6.644393	218	NA
2088	1.230445	0.014385	488.3195	1.883502	82	NA
3615	1.229235	0.01437	234.0739	2.722857	370	NA
11658	1.229095	-0.01437	1001.228	8.839802	141	NA
9650	1.228368	-0.01436	688.8182	7.377164	141	NA
1074	1.227824	0.014354	201.0736	1.034808	175	NA
3148	1.227102	0.014345	427.208	2.431618	172	NA
8687	1.225602	-0.01433	756.5029	6.602653	141	NA
6898	1.225391	0.014325	492.2711	4.964586	NA	NA
8783	1.225331	-0.01432	481.1579	6.672066	441	NA
5142	1.22516	-0.01432	637.2752	3.697097	NA	NA
3453	1.22498	-0.01432	434.2028	2.725009	NA	NA
86	1.223102	-0.0143	241.9997	0.383546	97	NA
1781	1.222315	0.014289	464.2873	1.602289	NA	NA
4087	1.221789	0.014283	492.2803	3.016527	NA	NA
4025	1.221717	-0.01428	362.1687	2.97527	42	NA
6691	1.221326	-0.01428	421.3063	4.893294	192	NA
4616	1.221101	-0.01428	565.1435	3.369428	NA	NA
5415	1.220992	-0.01427	377.2801	3.95432	256	NA
108	1.220191	-0.01426	110.0091	0.386476	97	NA
3525	1.220133	-0.01426	340.1753	2.729363	NA	NA
1222	1.21993	0.014262	304.1868	0.984368	175	NA
2662	1.219756	0.01426	376.1872	2.220466	NA	NA
8210	1.219705	-0.01426	371.1012	6.088579	466	CAMPTOTHECIN
6274	1.21967	0.014259	381.2251	4.530767	NA	NA
8793	1.219613	-0.01426	464.1314	6.673084	441	NA
9230	1.219139	-0.01425	604.6917	7.072662	245	NA
281	1.219075	0.014252	522.2033	0.461187	205	Melezitose
7476	1.218234	0.014242	1061.654	5.4009	422	NA
1305	1.218087	0.01424	223.1078	1.185385	175	NA
1177	1.217522	0.014233	475.1804	1.101745	175	NA
4734	1.217413	0.014232	593.3597	3.428572	101	NA
2704	1.217211	-0.01423	130.1593	2.238923	NA	NA
3402	1.2171	-0.01423	147.0443	2.713025	407	p_coumaric acid
3813	1.216708	-0.01422	192.0657	2.86123	100	2-oxindole-3-acetic acid CollisionEnergy:102040
2788	1.21649	0.014221	334.0905	2.312431	NA	NA
5728	1.21643	0.014221	293.211	4.134367	256	NA
5299	1.216363	0.01422	642.3155	3.84116	NA	NA
3047	1.216228	0.014218	441.2715	2.390405	NA	NA
10229	1.21563	-0.01421	741.8529	7.734655	141	NA
4185	1.215385	0.014208	345.1657	3.088165	NA	NA
2416	1.214519	0.014198	293.1614	2.091738	NA	NA
10163	1.214006	0.014192	817.6111	7.743681	NA	NA
1596	1.2137	-0.01419	432.1383	1.425513	NA	NA
4012	1.213686	0.014189	312.2018	2.979525	373	NA
3383	1.21289	-0.01418	338.0872	2.597879	NA	NA
2070	1.212467	0.014174	367.1965	1.905424	NA	NA
8785	1.212456	-0.01417	371.101	6.672102	441	CAMPTOTHECIN
7078	1.212135	-0.01417	322.274	5.107789	141	Spectral Match to .alpha.-Linolenoyl ethanolamide from NIST14
2581	1.212126	-0.01417	515.2842	2.165267	NA	NA
1986	1.212125	-0.01417	479.2118	1.772454	60	NA
4514	1.211731	-0.01417	301.1543	3.286558	418	NA
204	1.210722	0.014154	851.2635	0.435566	205	NA
5217	1.21042	0.01415	441.2022	3.778411	44	Massbank:PR311024 Diferuloyl putrescine
6763	1.210296	-0.01415	422.1712	4.884312	80	NA
7092	1.209884	-0.01414	355.2631	5.110794	2	"Candidate Trihydroxylated bile acid (delta mass -54.0314; sirius atomic difference: -6H, -3O; buddy atomic difference: -6H, -3O; spectral library match to CCMSLIB00005464717, ""(4R)-4-((3S,5R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"")"
4834	1.209469	-0.01414	473.1427	3.538611	NA	NA
1935	1.209312	-0.01414	708.3179	1.758932	NA	NA
2314	1.208313	-0.01413	385.152	2.051236	NA	NA
7102	1.207321	-0.01411	338.2381	5.033746	13	NA
3294	1.207225	-0.01411	515.2836	2.517354	NA	NA
9296	1.207147	-0.01411	665.984	7.117866	141	NA
1005	1.205721	0.014095	262.1288	0.965334	NA	NA
1846	1.204678	0.014083	175.1236	1.632327	259	NA
8754	1.204638	-0.01408	543.3966	6.657095	141	NA
9115	1.204589	-0.01408	616.0982	6.942563	141	NA
1237	1.203827	0.014073	100.0763	1.104361	175	5_AMINOPENTANOATE
4095	1.203157	0.014066	474.29	3.048493	100	NA
6058	1.202964	0.014063	329.126	4.35528	226	NA
9901	1.202517	-0.01406	630.4529	7.53562	141	NA
2508	1.20129	0.014044	462.196	2.137816	428	NA
7995	1.201083	-0.01404	548.3715	5.914513	486	PC(20:2/0:0); [M+H]+ C28H55N1O7P1
5125	1.200587	-0.01404	538.281	3.700401	256	Spectral Match to Taurocholic acid from NIST14
1688	1.199859	0.014027	318.1663	1.492188	184	NA
1265	1.198539	-0.01401	391.2074	1.225484	NA	NA
621	1.198185	-0.01401	345.1811	0.675647	NA	NA
1234	1.198156	-0.01401	282.0884	1.139383	NA	NA
5162	1.197806	0.014003	384.2958	3.716697	NA	NA
2936	1.19725	-0.014	682.3531	2.329621	341	NA
11045	1.19697	0.013993	817.6098	8.311676	NA	NA
7768	1.19651	0.013988	331.1879	5.697949	128	NA
976	1.196468	-0.01399	290.1534	0.94095	NA	NA
8106	1.196406	-0.01399	675.9466	6.013123	141	NA
3506	1.196337	-0.01399	263.1029	2.635256	8	NA
9325	1.194811	-0.01397	723.5106	7.109476	141	NA
5040	1.194238	-0.01396	439.2228	3.611881	NA	NA
5962	1.19411	-0.01396	426.3217	4.413608	NA	"Candidate Trihydroxylated bile acid (delta mass 17.0263; buddy atomic difference: 3H, 1N; spectral library match to CCMSLIB00003137151, Spectral Match to Cholic acid from NIST14)"
1713	1.193767	-0.01396	393.2237	1.587564	184	NA
11697	1.193654	-0.01395	580.437	8.857061	141	NA
3980	1.193393	0.013951	227.1276	2.931201	100	NA
5649	1.192746	-0.01394	444.2961	4.128038	NA	NA
5647	1.192597	0.013942	389.2689	4.073964	67	"Candidate Tetrahydroxylated bile acid (delta mass -36.0236; sirius atomic difference: -4H, -2O; buddy atomic difference: -4H, -2O)"
1001	1.192508	-0.01394	413.1242	0.962988	NA	NA
4319	1.192503	0.013941	446.2654	3.18883	117	NA
6687	1.192275	-0.01394	340.2839	4.886796	NA	NA
3599	1.192022	-0.01394	313.1623	2.61042	509	NA
9004	1.191451	-0.01393	538.0527	6.874435	141	NA
1312	1.19118	-0.01393	533.294	1.204978	464	NA
1723	1.191149	-0.01393	461.3341	1.536414	184	Spectral Match to Leu-Val from NIST14
2318	1.190507	-0.01392	1077.423	2.046413	337	NA
4817	1.190189	0.013914	651.2891	3.567805	NA	NA
238	1.189747	-0.01391	148.1333	0.446395	345	NA
8843	1.189041	-0.0139	354.3001	6.718619	141	NA
8799	1.18867	-0.0139	463.1305	6.673423	441	NA
1639	1.188114	-0.01389	437.1559	1.446115	NA	NA
3462	1.187801	-0.01389	318.1912	2.653201	NA	NA
2533	1.187558	-0.01388	537.2666	2.144047	NA	NA
3644	1.187524	0.013883	435.2357	2.743118	509	NA
2643	1.18658	0.013872	236.1031	2.207642	NA	NA
5247	1.184606	0.013849	597.3638	3.773675	NA	NA
8794	1.184346	-0.01385	480.1573	6.67317	441	"Candidate Trihydroxylated bile acid (delta mass 70.8638; buddy atomic difference: 1C, -15H, 3N, 1S)"
5451	1.184338	0.013846	314.2325	3.993605	256	NA
2432	1.183784	-0.01384	602.2551	2.099044	NA	NA
7509	1.182833	-0.01383	484.3312	5.448247	141	NA
6886	1.182295	0.013822	211.1329	4.88796	46	NA
5012	1.182158	0.01382	490.3381	3.595558	256	NA
4569	1.182052	0.013819	441.2024	3.318543	NA	Massbank:PR311024 Diferuloyl putrescine
2310	1.18188	-0.01382	539.2151	2.03942	337	NA
8594	1.180434	-0.0138	680.4681	6.489258	141	NA
3131	1.179214	-0.01379	481.2667	2.42553	NA	NA
877	1.178441	-0.01378	409.1971	0.886777	NA	NA
1103	1.178094	0.013773	460.3132	1.033037	NA	NA
8872	1.175987	-0.01375	607.4399	6.760739	141	NA
8658	1.175428	-0.01374	711.0175	6.555091	141	NA
6722	1.174812	-0.01373	593.3334	4.85663	110	NA
5435	1.174771	-0.01373	605.2585	3.952241	256	NA
1814	1.174406	-0.01373	318.1443	1.694372	NA	NA
1737	1.174382	0.013729	362.1566	1.523362	184	NA
9023	1.174094	-0.01373	633.4676	6.930361	NA	NA
5002	1.173862	-0.01372	311.1603	3.598501	256	NA
3784	1.173824	0.013723	524.3067	2.848102	NA	NA
957	1.173625	0.01372	246.0374	0.935917	175	NA
7183	1.172398	0.013706	759.3722	5.176637	NA	NA
2873	1.17224	-0.0137	369.1786	2.310908	NA	NA
9005	1.172083	-0.0137	537.7182	6.873897	141	NA
6388	1.17185	0.0137	409.2562	4.736461	38	NA
1809	1.171774	0.013699	323.1602	1.596278	NA	NA
4921	1.171112	0.013691	441.2023	3.682452	NA	Massbank:PR311024 Diferuloyl putrescine
9069	1.170958	-0.01369	785.0226	6.916978	141	NA
2101	1.170887	-0.01369	322.1741	1.92404	312	NA
4724	1.169994	-0.01368	695.3805	3.426252	NA	NA
9966	1.169706	-0.01367	833.607	7.610791	141	NA
3189	1.169639	-0.01367	274.1763	2.482559	NA	NA
2769	1.169321	-0.01367	471.2385	2.251312	NA	NA
1590	1.169138	-0.01367	587.377	1.409543	NA	NA
9692	1.169119	-0.01367	674.1433	7.409062	141	NA
6310	1.168908	-0.01367	295.2268	4.460706	248	NA
6437	1.168903	-0.01367	408.1556	4.660775	NA	NA
2843	1.168739	-0.01366	297.1447	2.291123	214	NA
2266	1.167613	-0.01365	248.1143	2.023382	NA	NA
9137	1.167542	-0.01365	601.4256	6.978239	141	NA
8436	1.167422	-0.01365	727.4816	6.315941	141	NA
4837	1.167409	-0.01365	625.2842	3.498621	343	NA
9300	1.166222	-0.01363	665.4823	7.116498	141	NA
1012	1.166006	0.013631	171.0629	0.981903	175	NA
5722	1.165818	-0.01363	504.2629	4.122765	23	NA
2269	1.165406	0.013624	255.1338	1.95746	NA	NA
7877	1.164641	-0.01362	482.3605	5.806097	NA	Spectral Match to 1-Hexadecyl-sn-glycero-3-phosphocholine from NIST14
545	1.164295	0.013611	152.0569	0.685926	72	NA
1755	1.163222	0.013599	325.1755	1.555405	NA	NA
4173	1.162652	0.013592	519.2822	3.037706	42	NA
7841	1.162099	-0.01359	586.3975	5.77595	141	NA
4567	1.161921	0.013583	523.1752	3.33801	467	NA
9791	1.160055	-0.01356	552.0682	7.483877	141	NA
5276	1.159935	-0.01356	443.3036	3.842189	256	NA
10393	1.15885	-0.01355	698.163	7.827897	141	NA
8978	1.157915	-0.01354	614.9511	6.877082	141	NA
5659	1.157216	-0.01353	427.2669	4.077209	226	NA
6261	1.156747	0.013523	837.5485	4.554881	362	NA
3850	1.15638	0.013519	439.1862	3.045378	3	NA
8786	1.155185	-0.0135	445.12	6.67249	441	NA
7821	1.155166	-0.0135	295.2267	5.871988	469	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14
5468	1.154339	0.013495	431.3163	3.984644	NA	NA
3332	1.153733	0.013488	262.0147	2.573281	NA	NA
5843	1.15316	-0.01348	897.3426	4.206566	NA	NA
11075	1.152681	-0.01348	721.8463	8.348004	141	NA
1184	1.15078	0.013453	254.1601	1.073475	NA	NA
998	1.150403	0.013449	285.144	0.96006	NA	NA
4828	1.150015	-0.01344	179.1197	3.494095	256	NA
2387	1.149769	0.013441	277.1177	2.105462	NA	Spectral Match to PyroGlu-Phe from NIST14
608	1.148857	-0.01343	298.1871	0.568076	NA	NA
2738	1.148832	-0.01343	336.1559	2.231908	146	NA
4092	1.147905	-0.01342	445.1801	3.016859	42	NA
10754	1.147792	-0.01342	703.1685	8.093109	141	NA
7228	1.14718	-0.01341	330.2638	5.219215	NA	NA
1308	1.146577	-0.0134	544.257	1.189704	NA	NA
2914	1.146428	0.013402	241.105	2.296208	NA	NA
10324	1.145943	-0.0134	943.1663	7.775855	141	NA
2256	1.145592	0.013393	553.3328	2.006438	NA	NA
7350	1.14512	-0.01339	500.2749	5.359615	422	NA
8933	1.144843	-0.01338	842.0872	6.827176	141	NA
2959	1.144836	-0.01338	632.3617	2.339958	NA	NA
4926	1.144799	-0.01338	340.1757	3.56388	NA	NA
2677	1.143653	-0.01337	678.285	2.206481	NA	NA
4794	1.143475	-0.01337	293.2112	3.48831	256	NA
7164	1.142987	-0.01336	386.1997	5.169258	NA	NA
5633	1.142944	0.013362	611.3441	4.057993	301	NA
2444	1.14289	-0.01336	343.0938	2.100721	NA	NA
8915	1.142509	-0.01336	582.0787	6.801998	141	NA
9379	1.1419	-0.01335	708.5021	7.170892	141	NA
3130	1.141426	-0.01334	247.1079	2.421428	214	NA
1856	1.141261	-0.01334	497.2339	1.559583	NA	NA
9281	1.140028	-0.01333	604.4426	7.087164	245	NA
4960	1.139437	-0.01332	625.2841	3.590096	NA	NA
10901	1.138931	-0.01331	839.6064	8.207879	141	NA
2484	1.138442	0.013309	420.7509	2.129052	21	NA
2094	1.137656	-0.0133	361.1102	1.893844	82	NA
3254	1.137389	0.013297	336.2282	2.362833	200	NA
8873	1.136245	-0.01328	607.9413	6.760639	141	NA
7018	1.135975	-0.01328	353.209	5.034839	13	NA
5205	1.134993	0.013269	873.368	3.761741	81	NA
3078	1.134378	-0.01326	290.1002	2.397303	NA	NA
5679	1.133848	0.013255	309.206	4.003227	NA	NA
9101	1.133514	-0.01325	636.4605	6.946736	141	NA
6614	1.132823	0.013243	424.2368	4.775459	109	NA
9337	1.132745	-0.01324	620.7731	7.145959	141	NA
8914	1.13209	-0.01323	581.7442	6.800998	141	NA
3763	1.131772	0.013231	636.304	2.820996	NA	NA
6707	1.131231	-0.01322	406.2623	4.843909	191	NA
7774	1.130732	0.013219	339.2683	5.708308	195	NA
9338	1.130551	-0.01322	620.4386	7.143269	141	NA
5018	1.130481	-0.01322	427.1372	3.605841	NA	NA
1705	1.130088	-0.01321	166.0725	1.499835	268	NA
7548	1.130038	-0.01321	595.8902	5.490664	141	NA
5323	1.129842	-0.01321	518.2919	3.880825	NA	NA
8577	1.129282	0.013202	480.3191	6.51574	475	NA
8069	1.128961	-0.0132	601.4402	5.976023	141	NA
4040	1.127932	-0.01319	266.1377	3.013006	NA	NA
1192	1.127398	-0.01318	220.1181	1.104465	175	D-PANTOTHENIC ACID - 30.0 eV
10182	1.127324	-0.01318	756.8629	7.705958	141	NA
1062	1.126376	0.013168	282.143	1.022106	481	NA
999	1.126086	0.013165	613.3136	0.949942	NA	NA
3163	1.12591	-0.01316	463.1579	2.459043	NA	NA
2726	1.125891	-0.01316	421.2429	2.241794	NA	NA
4738	1.123716	0.013137	439.231	3.480265	NA	NA
5292	1.122979	-0.01313	447.2561	3.838375	256	NA
619	1.122523	0.013123	188.0919	0.615099	NA	NA
4990	1.120533	0.0131	545.334	3.577465	256	NA
8406	1.119776	-0.01309	349.2351	6.279881	NA	NA
9002	1.119063	-0.01308	692.1833	7.028775	245	NA
2759	1.119047	-0.01308	283.1088	2.245965	NA	NA
7339	1.118955	-0.01308	335.2192	5.282127	141	NA
8316	1.118691	-0.01308	353.2664	6.185919	NA	NA
10366	1.117894	-0.01307	921.1539	7.801906	141	NA
532	1.117631	-0.01307	289.1391	0.598105	138	NA
4757	1.117017	0.013058	490.2904	3.454344	83	NA
1233	1.116721	-0.01306	373.2084	1.139163	NA	NA
92	1.116698	-0.01305	265.0157	0.383275	97	NA
5041	1.116496	-0.01305	496.304	3.619061	256	NA
2485	1.116254	-0.01305	212.0916	2.17883	NA	NA
8822	1.115783	-0.01304	706.8585	6.851502	93	NA
2808	1.115724	-0.01304	230.1025	2.267552	196	NA
11701	1.115608	-0.01304	795.5723	8.844962	141	NA
3521	1.113994	-0.01302	463.1579	2.661415	NA	NA
11570	1.113009	-0.01301	1044.752	8.761546	141	NA
8155	1.112856	-0.01301	697.9589	6.056399	141	NA
1914	1.112547	-0.01301	496.2387	1.700563	351	NA
3930	1.11237	0.013004	249.11	2.964389	NA	NA
6422	1.112093	0.013001	834.6091	4.655326	105	"Candidate Trihydroxylated bile acid (delta mass 425.3133; sirius atomic difference: 20C, 39H, 7N, 3O; buddy atomic difference: 24C, 43H, 1N, 5O; spectral library match to CCMSLIB00005435981, Cholic acid)"
1066	1.11045	0.012982	194.0676	1.011518	NA	NA
4932	1.11038	-0.01298	384.2594	3.557562	256	NA
